vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density,make_name,make_type
3773,Hatchback,540,2008,MONDEO,Black,3/8/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
3774,Hatchback,576,2004,DEMIO,Blue,1/16/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
3775,Stationwagon,580,2009,OUTLANDER,Black,4/1/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
3776,Stationwagon,540,2010,TERRITORY,Silver,12/12/2021,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
3777,Utility,619,1999,HILUX,White,1/17/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
3778,Sports Car,619,1994,TRUENO,White,10/17/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3779,Saloon,512,2011,320I,Blue,2/28/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3780,Saloon,512,2018,M3,Blue,10/31/2021,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3781,Saloon,548,2006,COMMODORE,Silver,2/15/2022,114,Canterbury,New Zealand,655000,14.72,Holden,Standard
3782,Hatchback,619,2015,AQUA,White,11/14/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3783,Saloon,619,2006,MARKX,Black,2/14/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3784,Hatchback,587,2015,LEAF,Grey,2/2/2022,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
3785,Hatchback,619,2015,AQUA,White,2/4/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3786,Saloon,512,2006,540I,Black,4/1/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3787,Saloon,550,2011,ACCORD,Grey,11/9/2021,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
3788,Hatchback,619,2015,AQUA,Silver,2/26/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3789,Sports Car,512,2017,M4,Black,1/31/2022,114,Canterbury,New Zealand,655000,14.72,BMW,Luxury
3790,Saloon,619,2006,MARKX,White,10/27/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3791,Stationwagon,580,2020,ASX,Red,3/31/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
3792,Sports Car,507,2008,A5,Grey,11/8/2021,104,Bay of Plenty,New Zealand,347700,28.8,Audi,Standard
3793,Hatchback,619,2015,AQUA,White,3/6/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3794,Saloon,548,2013,COMMODORE,White,1/18/2022,104,Bay of Plenty,New Zealand,347700,28.8,Holden,Standard
3795,Saloon,587,1998,PULSAR,Silver,10/14/2021,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
3796,Hatchback,611,2011,SWIFT,Silver,3/26/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
3797,Hatchback,611,2016,SWIFT,Black,1/28/2022,105,Gisborne,New Zealand,52100,6.21,Suzuki,Standard
3798,Sports Car,577,2009,CLS,Red,3/9/2022,102,Auckland,New Zealand,1695200,343.09,Mercedes-Benz,Luxury
3799,Hatchback,611,2014,SWIFT,Red,11/4/2021,101,Northland,New Zealand,201500,16.11,Suzuki,Standard
3800,Hatchback,619,2016,AQUA,Silver,3/8/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3801,Saloon,587,1996,SKYLINE,Yellow,1/31/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3802,Stationwagon,611,1994,ESCUDO,Red,4/5/2022,101,Northland,New Zealand,201500,16.11,Suzuki,Standard
3803,Stationwagon,587,2009,X-TRAIL,Red,3/2/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3804,Saloon,587,2004,MAXIMA,Black,3/25/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3805,Hatchback,610,2013,IMPREZA,White,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
3806,Utility,540,2021,RANGER,Blue,2/26/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
3807,Utility,587,2021,NAVARA,Grey,3/21/2022,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
3808,Hatchback,633,2012,GOLF,White,1/9/2022,102,Auckland,New Zealand,1695200,343.09,Volkswagen,Standard
3809,Saloon,557,2009,XF,Silver,1/9/2022,102,Auckland,New Zealand,1695200,343.09,Jaguar,Luxury
3810,Saloon,587,2007,SKYLINE,Grey,12/31/2021,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
3811,Utility,576,2006,BOUNTY,White,12/6/2021,116,Southland,New Zealand,102400,3.28,Mazda,Standard
3812,Stationwagon,619,2012,HIGHLANDER,Brown,12/28/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3813,Saloon,548,2003,COMMODORE,Black,10/16/2021,114,Canterbury,New Zealand,655000,14.72,Holden,Standard
3814,Saloon,548,2008,COMMODORE,Grey,11/25/2021,105,Gisborne,New Zealand,52100,6.21,Holden,Standard
3815,Light Van,587,2008,VANETTE,White,12/23/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3816,Utility,619,2002,HILUX,White,2/23/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3817,Other Truck,580,1987,CANTER FE434EZR,Yellow,4/3/2022,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3818,Other Truck,543,2021,CANTER 616-CITY-TIP,White,3/19/2022,102,Auckland,New Zealand,1695200,343.09,Fuso,Standard
3819,Saloon,619,2006,MARKX,White,11/28/2021,101,Northland,New Zealand,201500,16.11,Toyota,Standard
3820,Saloon,619,2006,MARKX,White,12/16/2021,101,Northland,New Zealand,201500,16.11,Toyota,Standard
3821,Saloon,512,2006,320I,White,10/8/2021,104,Bay of Plenty,New Zealand,347700,28.8,BMW,Luxury
3822,Hatchback,619,2015,AQUA,White,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3823,Hatchback,611,2005,SWIFT,Grey,10/28/2021,109,Wellington,New Zealand,543500,67.52,Suzuki,Standard
3824,Saloon,512,2009,320D,White,11/25/2021,109,Wellington,New Zealand,543500,67.52,BMW,Luxury
3825,Hatchback,633,2017,GOLF,Silver,12/22/2021,102,Auckland,New Zealand,1695200,343.09,Volkswagen,Standard
3826,Saloon,580,1998,LANCER,Green,3/30/2022,109,Wellington,New Zealand,543500,67.52,Mitsubishi,Standard
3827,Saloon,610,2006,LEGACY,Blue,1/20/2022,114,Canterbury,New Zealand,655000,14.72,Subaru,Standard
3828,Stationwagon,580,2006,OUTLANDER,Black,2/1/2022,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3829,Saloon,619,2006,COROLLA,White,12/3/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3830,Saloon,619,1999,ALTEZZA,Silver,2/12/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3831,Stationwagon,604,2021,TARRACO,Black,3/25/2022,102,Auckland,New Zealand,1695200,343.09,Seat,Standard
3832,Saloon,507,2010,A4,Black,10/23/2021,103,Waikato,New Zealand,513800,21.5,Audi,Standard
3833,Saloon,512,2012,328I,Brown,3/20/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3834,Hatchback,619,2016,AQUA,White,12/2/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3835,Hatchback,580,2005,COLT,Blue,3/18/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
3836,Hatchback,587,2005,TIIDA,Silver,3/6/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
3837,Other Truck,619,2013,DYNA,Blue,12/19/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3838,Hatchback,619,2008,BLADE,Silver,3/15/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3839,Utility,576,2007,BT-50,White,1/4/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
3840,Hatchback,587,2006,MARCH,White,12/25/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3841,Stationwagon,512,2018,X5,White,1/22/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3842,Stationwagon,550,2004,ODYSSEY,Silver,10/27/2021,114,Canterbury,New Zealand,655000,14.72,Honda,Standard
3843,Saloon,512,2007,335I,White,2/21/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3844,Light Van,580,2002,L300,White,12/31/2021,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3845,Light Van,580,2002,L300,White,2/1/2022,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3846,Saloon,517,2008,STS,Silver,3/26/2022,102,Auckland,New Zealand,1695200,343.09,Cadillac,Luxury
3847,Stationwagon,550,2001,ODYSSEY,Grey,12/19/2021,109,Wellington,New Zealand,543500,67.52,Honda,Standard
3848,Saloon,610,2016,IMPREZA,Silver,4/1/2022,115,Otago,New Zealand,246000,7.89,Subaru,Standard
3849,Saloon,512,2010,320I,Silver,1/25/2022,109,Wellington,New Zealand,543500,67.52,BMW,Luxury
3850,Saloon,548,2001,VX COMMODORE,Blue,2/8/2022,103,Waikato,New Zealand,513800,21.5,Holden,Standard
3851,Hatchback,507,2004,A3,Silver,12/31/2021,102,Auckland,New Zealand,1695200,343.09,Audi,Standard
3852,Hatchback,619,2015,AQUA,Black,3/13/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3853,Stationwagon,576,2012,CX-5,Red,3/25/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
3854,Saloon,512,2008,320I,Silver,2/24/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3855,Hatchback,619,2015,AQUA,Silver,3/31/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3856,Saloon,619,2008,MARKX,Black,11/15/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3857,Hatchback,576,2008,ATENZA,Blue,1/2/2022,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
3858,Saloon,610,2007,LEGACY,Blue,11/25/2021,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
3859,Hatchback,512,2010,116I,Blue,3/25/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3860,Stationwagon,507,2010,Q5,Silver,3/13/2022,107,Taranaki,New Zealand,127300,17.55,Audi,Standard
3861,Stationwagon,610,2001,LEGACY,Brown,3/1/2022,114,Canterbury,New Zealand,655000,14.72,Subaru,Standard
3862,Hatchback,619,2004,PASSO,Blue,2/27/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3863,Saloon,610,2001,IMPREZA,Red,2/26/2022,107,Taranaki,New Zealand,127300,17.55,Subaru,Standard
3864,Saloon,550,2008,INSPIRE,Black,3/18/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
3865,Hatchback,619,2016,AQUA,White,4/5/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3866,Stationwagon,540,2006,TERRITORY,Grey,11/13/2021,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
3867,Stationwagon,580,2021,PAJERO SPORT,Silver,3/12/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
3868,Saloon,576,2007,ATENZA,White,3/26/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
3869,Stationwagon,559,2015,WRANGLER,White,1/12/2022,102,Auckland,New Zealand,1695200,343.09,Jeep,Standard
3870,Stationwagon,540,2014,TERRITORY,Black,11/4/2021,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
3871,Hatchback,522,2005,CRUZE,Black,3/23/2022,102,Auckland,New Zealand,1695200,343.09,Chevrolet,Standard
3872,Hatchback,619,2014,AQUA,White,2/3/2022,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
3873,Saloon,580,2004,LANCER,Blue,11/19/2021,103,Waikato,New Zealand,513800,21.5,Mitsubishi,Standard
3874,Stationwagon,556,1996,BIGHORN,Green,10/7/2021,104,Bay of Plenty,New Zealand,347700,28.8,Isuzu,Standard
3875,Hatchback,512,2012,120I,Black,11/1/2021,109,Wellington,New Zealand,543500,67.52,BMW,Luxury
3876,Hatchback,619,2016,AQUA,White,4/4/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3877,Utility,587,2006,NAVARA,White,12/17/2021,104,Bay of Plenty,New Zealand,347700,28.8,Nissan,Standard
3878,Saloon,548,2004,COMMODORE,Blue,12/25/2021,101,Northland,New Zealand,201500,16.11,Holden,Standard
3879,Stationwagon,507,2010,A4,Black,12/28/2021,114,Canterbury,New Zealand,655000,14.72,Audi,Standard
3880,Saloon,523,2012,300C,White,4/5/2022,102,Auckland,New Zealand,1695200,343.09,Chrysler,Standard
3881,Saloon,587,2005,TIIDA,White,2/10/2022,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
3882,Saloon,587,2008,SKYLINE,Black,2/17/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3883,Stationwagon,580,2010,OUTLANDER,Black,3/30/2022,103,Waikato,New Zealand,513800,21.5,Mitsubishi,Standard
3884,Saloon,507,2007,A4,Black,11/14/2021,102,Auckland,New Zealand,1695200,343.09,Audi,Standard
3885,Hatchback,619,2015,AQUA,Silver,1/4/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3886,Light Van,619,1999,TOWNACE,Silver,1/7/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3887,Hatchback,619,2012,AQUA,Black,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3888,Saloon,610,2018,WRX,White,2/27/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
3889,Saloon,512,2005,530I,White,3/21/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,BMW,Luxury
3890,Saloon,580,2001,LANCER,Black,2/16/2022,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3891,Hatchback,619,2016,AQUA,Silver,3/12/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3892,Hatchback,619,2016,AQUA,Silver,4/1/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3893,Stationwagon,619,2016,COROLLA,White,3/19/2022,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
3894,Utility,619,1997,HILUX,White,1/25/2022,101,Northland,New Zealand,201500,16.11,Toyota,Standard
3895,Saloon,610,1993,IMPREZA,White,2/5/2022,109,Wellington,New Zealand,543500,67.52,Subaru,Standard
3896,Utility,522,2020,SILVERADO,White,4/4/2022,105,Gisborne,New Zealand,52100,6.21,Chevrolet,Standard
3897,Stationwagon,619,1994,HILUX,Blue,2/14/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3898,Stationwagon,574,2019,LEVANTE,Black,2/4/2022,102,Auckland,New Zealand,1695200,343.09,Maserati,Luxury
3899,Saloon,619,2010,MARKX,White,3/1/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3900,Saloon,587,2007,FUGA,Brown,3/28/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
3901,Stationwagon,580,2021,ASX,White,4/2/2022,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3902,Hatchback,619,2013,AQUA,Silver,3/22/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3903,Stationwagon,610,2010,LEGACY,White,10/29/2021,115,Otago,New Zealand,246000,7.89,Subaru,Standard
3904,Utility,540,2003,COURIER,White,2/2/2022,115,Otago,New Zealand,246000,7.89,Ford,Standard
3905,Stationwagon,580,1997,LEGNUM,Blue,12/15/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62,Mitsubishi,Standard
3906,Hatchback,619,2016,AQUA,Silver,3/2/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3907,Stationwagon,610,1996,IMPREZA,Silver,1/17/2022,114,Canterbury,New Zealand,655000,14.72,Subaru,Standard
3908,Hatchback,619,2015,AQUA,White,3/1/2022,111,Nelson,New Zealand,54500,129.15,Toyota,Standard
3909,Saloon,550,2000,TORNEO,Silver,4/2/2022,107,Taranaki,New Zealand,127300,17.55,Honda,Standard
3910,Sports Car,587,2007,SKYLINE,Silver,12/2/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
3911,Saloon,548,2006,COMMODORE,Grey,10/25/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62,Holden,Standard
3912,Saloon,587,2021,SKYLINE,Silver,4/4/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3913,Saloon,507,2010,A4,White,12/26/2021,102,Auckland,New Zealand,1695200,343.09,Audi,Standard
3914,Stationwagon,512,2012,X5,White,3/21/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3915,Hatchback,576,2011,AXELA,Red,1/7/2022,107,Taranaki,New Zealand,127300,17.55,Mazda,Standard
3916,Saloon,610,2009,LEGACY,Black,3/18/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
3917,Light Van,576,1989,E2000,White,4/4/2022,111,Nelson,New Zealand,54500,129.15,Mazda,Standard
3918,Saloon,577,2013,CLA180,Purple,3/12/2022,114,Canterbury,New Zealand,655000,14.72,Mercedes-Benz,Luxury
3919,Saloon,548,2004,COMMODORE,Black,10/16/2021,103,Waikato,New Zealand,513800,21.5,Holden,Standard
3920,Saloon,507,2007,A8,White,1/10/2022,104,Bay of Plenty,New Zealand,347700,28.8,Audi,Standard
3921,Saloon,610,2010,LEGACY,Black,12/11/2021,105,Gisborne,New Zealand,52100,6.21,Subaru,Standard
3922,Saloon,610,2000,LEGACY,Black,2/19/2022,104,Bay of Plenty,New Zealand,347700,28.8,Subaru,Standard
3923,Saloon,550,2012,ACCORD,Black,3/16/2022,114,Canterbury,New Zealand,655000,14.72,Honda,Standard
3924,Saloon,540,2007,FALCON,Silver,1/22/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
3925,Stationwagon,587,1996,REGULUS,Black,12/18/2021,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
3926,Stationwagon,587,1996,REGULUS,Black,12/31/2021,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
3927,Hatchback,619,2016,AQUA,Silver,3/18/2022,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
3928,Stationwagon,619,1993,HILUX,Red,3/12/2022,106,Hawke's Bay,New Zealand,182700,12.92,Toyota,Standard
3929,Stationwagon,619,1996,HILUX,Green,11/7/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3930,Stationwagon,619,1996,HILUX,Green,11/10/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3931,Stationwagon,619,2010,VANGUARD,Grey,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3932,Utility,619,2021,HILUX,Blue,3/16/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3933,Saloon,550,2015,ACCORD,Silver,1/23/2022,103,Waikato,New Zealand,513800,21.5,Honda,Standard
3934,Stationwagon,610,2007,LEGACY,White,3/31/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
3935,Saloon,610,1999,LEGACY,Purple,12/28/2021,106,Hawke's Bay,New Zealand,182700,12.92,Subaru,Standard
3936,Saloon,587,2007,FUGA,Black,3/15/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3937,Utility,540,2021,RANGER,White,3/15/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
3938,Utility,556,2016,D-MAX,Black,11/3/2021,115,Otago,New Zealand,246000,7.89,Isuzu,Standard
3939,Stationwagon,619,2004,WISH,Blue,12/25/2021,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
3940,Hatchback,619,2012,AQUA,Blue,3/4/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3941,Utility,587,2021,NAVARA,White,12/21/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3942,Utility,587,2021,NAVARA,Red,3/12/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3943,Hatchback,619,1988,COROLLA XL,Blue,3/29/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3944,Stationwagon,619,2005,ESTIMA,Silver,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3945,Stationwagon,512,2006,X5,White,3/26/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3946,Saloon,550,2012,ACCORD,Grey,4/5/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Honda,Standard
3947,Stationwagon,507,2006,S4,Grey,2/7/2022,103,Waikato,New Zealand,513800,21.5,Audi,Standard
3948,Hatchback,576,2000,FAMILIA,White,2/2/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
3949,Saloon,550,2007,ACCORD,Grey,11/30/2021,103,Waikato,New Zealand,513800,21.5,Honda,Standard
3950,Stationwagon,619,2009,AVENSIS,Black,1/10/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3951,Saloon,512,2007,650I,Black,1/29/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,BMW,Luxury
3952,Saloon,619,1996,CYNOS,Blue,1/1/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3953,Utility,576,2002,BOUNTY,White,2/1/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
3954,Saloon,587,2008,SKYLINE,Black,3/25/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3955,Hatchback,587,2006,TIIDA,Gold,1/7/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3956,Hatchback,587,2015,MARCH,Silver,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
3957,Hatchback,619,2021,COROLLA,White,4/5/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
3958,Hatchback,619,2021,COROLLA,White,2/1/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3959,Stationwagon,568,2013,RANGE ROVER,Black,2/28/2022,114,Canterbury,New Zealand,655000,14.72,Land Rover,Luxury
3960,Saloon,548,2007,COMMODORE,Grey,12/18/2021,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
3961,Saloon,576,2005,AXELA,Blue,3/4/2022,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
3962,Hatchback,576,2007,AXELA,Red,3/31/2022,101,Northland,New Zealand,201500,16.11,Mazda,Standard
3963,Mobile Home - Light,587,1991,CIVILIAN,Blue,12/3/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
3964,Hatchback,619,2014,AQUA,Silver,1/26/2022,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
3965,Saloon,540,2000,LASER,Red,3/5/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
3966,Hatchback,512,2010,MINI,White,3/30/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
3967,Saloon,512,2001,320I,Red,2/26/2022,107,Taranaki,New Zealand,127300,17.55,BMW,Luxury
3968,Light Van,540,1988,COURIER XLT,White,1/25/2022,109,Wellington,New Zealand,543500,67.52,Ford,Standard
3969,Sports Car,507,2014,RS5,Grey,3/27/2022,102,Auckland,New Zealand,1695200,343.09,Audi,Standard
3970,Hatchback,619,2016,AQUA,Grey,3/1/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3971,Hatchback,578,2021,3,Yellow,1/16/2022,102,Auckland,New Zealand,1695200,343.09,MG,Standard
3972,Stationwagon,550,2012,CRV,White,4/4/2022,109,Wellington,New Zealand,543500,67.52,Honda,Standard
3973,Hatchback,619,2014,AQUA,White,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3974,Saloon,576,2005,ATENZA,Black,3/12/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
3975,Saloon,619,2007,MARKX,Black,2/3/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3976,Utility,540,2016,RANGER,White,2/19/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
3977,Hatchback,619,2014,AQUA,Silver,1/23/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3978,Hatchback,619,2015,AQUA,White,3/31/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3979,Stationwagon,580,2022,OUTLANDER,Black,1/26/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
3980,Hatchback,619,2007,PRIUS,Blue,1/13/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
3981,Trailer,595,1992,ECONOMY,Black,12/18/2021,102,Auckland,New Zealand,1695200,343.09,Pinto,Standard
3982,Convertible,539,1993,348 SP,Yellow,10/21/2021,102,Auckland,New Zealand,1695200,343.09,Ferrari,Luxury
3983,Trailer,549,1993,COBRA,Blue,1/23/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Homebuilt,Standard
3984,Boat Trailer,623,1981,LOCAL,Grey,1/19/2022,103,Waikato,New Zealand,513800,21.5,Trailer,Standard
3985,Stationwagon,578,2021,HS,Black,3/16/2022,102,Auckland,New Zealand,1695200,343.09,MG,Standard
3986,Saloon,580,1980,LANCER,White,11/29/2021,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3987,Sports Car,577,2014,CLA180,Silver,3/12/2022,102,Auckland,New Zealand,1695200,343.09,Mercedes-Benz,Luxury
3988,Flat Deck Truck,619,1989,HILUX 2.0,White,11/17/2021,105,Gisborne,New Zealand,52100,6.21,Toyota,Standard
3989,Utility,580,1989,L200 D/CAB,Grey,3/29/2022,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
3990,Saloon,619,1989,COROLLA,Red,11/27/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
3991,Stationwagon,619,1998,HILUX,Silver,3/24/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
3992,Utility,540,1990,COURIER 4 X 4,Silver,1/5/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
3993,Utility,556,1990,SPACE CAB,White,1/10/2022,114,Canterbury,New Zealand,655000,14.72,Isuzu,Standard
3994,Utility,580,1990,L200 SPORT D/CAB,Gold,11/2/2021,109,Wellington,New Zealand,543500,67.52,Mitsubishi,Standard
3995,Caravan,504,1973,CARAVAN,Orange,12/15/2021,106,Hawke's Bay,New Zealand,182700,12.92,Anglo,Standard
3996,Trailer,623,2010,HALCROW,White,12/1/2021,109,Wellington,New Zealand,543500,67.52,Trailer,Standard
3997,Trailer,623,1998,HOMEBUILT,Blue,10/16/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
3998,Trailer,623,2009,DAYTECH,Blue,12/22/2021,101,Northland,New Zealand,201500,16.11,Trailer,Standard
3999,Boat Trailer,623,1999,VOYAGER,Grey,2/1/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4000,Caravan,519,2005,AVONDALE,White,2/27/2022,114,Canterbury,New Zealand,655000,14.72,Caravan,Standard
4001,Trailer,623,2009,ELITE8 X 4,Silver,2/14/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4002,Trailer,623,2009,ONE,Silver,3/15/2022,115,Otago,New Zealand,246000,7.89,Trailer,Standard
4003,Boat Trailer,549,1993,HOSKING V17,Silver,4/4/2022,101,Northland,New Zealand,201500,16.11,Homebuilt,Standard
4004,Trailer,595,2010,UNBRAKED TANDEM,Silver,3/25/2022,116,Southland,New Zealand,102400,3.28,Pinto,Standard
